ID,Question,Choice_1,Choice_2,Choice_3,Choice_4,Answer
357,Modern BMS often utilize which communication protocol for connecting and managing various building systems?,Bluetooth,Wi-Fi,Ethernet,USB,Ethernet
358,A key benefit of using a BMS with integrated security features is:,Enhanced energy efficiency,Improved data management,Increased occupant productivity,Centralized access control and monitoring,Centralized access control and monitoring
359,Which component of a BMS is responsible for managing multimedia systems and adjusting lighting levels based on occupancy or time of day?,Fire and Life Safety Control,HVAC Controls,Audio-Video and Lighting Controls,Security and Surveillance Control System,Audio-Video and Lighting Controls
360,Which component of a BMS is responsible for providing a centralized interface for monitoring and controlling various building systems?,Security and Surveillance Control System,Fire and Life Safety Control,HVAC Controls,Supervisory Controls and Data Acquisition,Supervisory Controls and Data Acquisition
361,Which aspect of building management systems focuses on detecting and responding to fire hazards and ensuring the safety of building occupants?,Security and Surveillance Control System,HVAC Controls,Audio-Video and Lighting Controls,Fire and Life Safety Control,Fire and Life Safety Control
362,What term refers to the interconnection of computers and other devices for the purpose of sharing resources and information?,Protocol,Modulation,Transmission,Network,Network
363,Which component is not a part of a data communication system?,Hardware,Software,Protocol,Data,Data
364,Which transmission mode allows data to flow in only one direction?,Half-duplex,Full-duplex,Simplex,Multiplex,Simplex
365,What term refers to the maximum rate of data transfer across a network?,Latency,Protocol,Modulation,Bandwidth,Bandwidth
366,Which transmission mode allows data to flow in both directions simultaneously?,Simplex,Full-duplex,Half-duplex,Multiplex,Full-duplex
367,What technique enables multiple signals to share a single communication channel?,Modulation,Demodulation,Multiplexing,Demultiplexing,Multiplexing
368,What term refers to a set of rules governing the exchange of data between devices in a network?,Protocol,Modulation,Transmission,Bandwidth,Protocol
369,Which network topology combines two or more different types of basic topologies?,Star,Bus,Ring,Hybrid,Hybrid
370,Which statement about a mesh topology is FALSE?,"Each device is connected to multiple other devices, creating redundant paths for data communication.",It is commonly used in large-scale wireless networks like smart grids and sensor networks.,Setting up and managing a mesh network can be complex due to the numerous connections.,Mesh topologies offer high fault tolerance as data can still reach its destination even if some connections fail.,It is commonly used in large-scale wireless networks like smart grids and sensor networks.
371,In which topology does each device have exactly two neighbors for communication purposes?,Star,Mesh,Ring,Bus,Ring
372,"Which topology requires a central connecting point, such as a hub or switch?",Star,Ring,Bus,Mesh,Star
373,Which of the following categories does not belong to data communication?,Local communication,Remote communication,Network communication,Satellite communication,Satellite communication
374,In which topology does a single cable connect all devices in the network?,Star,Bus,Ring,Mesh,Bus
375,Which transmission mode sends data bit by bit over a single communication channel?,Parallel,Full-duplex,Serial,Simplex,Serial
376,What is the information or message that is being transmitted in a data communication system?,Data,Hardware,Software,Protocol,Data
377,Which network topology is susceptible to a single point of failure?,Star,Ring,Mesh,Bus,Ring
378,Which device is used to modulate and demodulate digital signals for transmission over analog communication channels?,Router,Modem,Switch,Bridge,Modem
379,Which transmission mode allows data to flow in both directions but not simultaneously?,Half-duplex,Simplex,Full-duplex,Multiplex,Half-duplex
380,What term refers to the physical or logical arrangement of devices in a network?,Topology,Bandwidth,Protocol,Modulation,Topology
381,Which network topology provides centralized control and easy detection of faults?,Ring,Bus,Star,Mesh,Star
382,What process converts modulated signals back to their original digital form?,Modulation,Demodulation,Multiplexing,Demultiplexing,Demodulation
383,Which network topology requires terminators at both ends of the main cable to prevent signal reflection?,Star,Ring,Mesh,Bus,Bus
384,Which type of network device acts as a central hub for connecting multiple devices in a star topology?,Router,Switch,Access Point,Firewall,Switch
385,What term refers to the exchange of data between two devices via some form of transmission medium?,Data Transfer,Data Sharing,Data Communication,Data Synchronization,Data Communication
386,Which type of data communication involves continuous signals that vary in amplitude or frequency?,Digital,Analog,Hybrid,Binary,Analog
387,What is a set of rules governing the format and control of data exchange between devices in a network?,Protocol,Modulation,Transmission,Encryption,Protocol
388,Which of the following is not an example of data communication networks?,Local Area Network,Wide Area Network,Internet,Blockchain,Blockchain
389,Which of the following is NOT a key aspect of data communication?,Physical transmission of data bits,Ensuring accurate and reliable data transfer,Providing context and meaning to the transmitted data,Establishing and maintaining connections between devices,Providing context and meaning to the transmitted data
390,"In the context of data communication, what term refers to the device that accepts the transmitted data?",Receiver,Transmitter,Modem,Router,Receiver
391,What process involves impressing digital data onto an analog carrier signal for transmission?,Encoding,Decoding,Modulation,Demodulation,Modulation
392,Which type of data transmission sends data one bit at a time over a single channel?,Serial,Parallel,Duplex,Half-duplex,Serial
393,What term refers to any unwanted or irrelevant signals that interfere with the transmission and reception of data?,Encryption,Protocol,Noise,Bandwidth,Noise
394,What term refers to the ability of a communication system to transmit and receive data simultaneously?,Simplex,Serial,Half-duplex,Duplex,Duplex
395,Which of the following wireless network security protocols offers the highest level of encryption?,WEP,WPA,WPA2,WPA3,WPA3
396,What is the primary function of a subnet mask in a network configuration?,To define the network and host portions of an IP address,To provide security encryption for data transmission,To assign unique names to devices on the network,To control network traffic flow,To define the network and host portions of an IP address
397,What is the purpose of a DHCP server in a network configuration?,To provide internet access to connected devices,To dynamically assign IP addresses to devices,To filter and manage incoming and outgoing network traffic,To translate private IP addresses to public IP addresses for internet access,To dynamically assign IP addresses to devices
398,Which transmission mode allows data to flow in only one direction?,Full-duplex,Simplex,Half-duplex,Duplex,Simplex
399,In which transmission mode can data flow in both directions but not simultaneously?,Simplex,Full-duplex,Half-duplex,Duplex,Half-duplex
400,Which transmission mode permits simultaneous two-way data flow?,Full-duplex,Simplex,Half-duplex,Duplex,Full-duplex
401,Which term refers to the ability of a communication system to transmit and receive data simultaneously?,Single-mode,Multi-mode,Simplex,Duplex,Duplex
402,In which transmission mode are signals transmitted through multiple paths simultaneously?,Single-mode,Multi-mode,Simplex,Duplex,Multi-mode
403,Which transmission mode involves signals traveling along a single path?,Single-mode,Multi-mode,Simplex,Duplex,Single-mode
404,Two-way radios typically operate in which transmission mode?,Simplex,Full-duplex,Half-duplex,Duplex,Half-duplex
405,Which transmission mode is commonly used in television broadcasting?,Full-duplex,Simplex,Half-duplex,Duplex,Simplex
406,Which transmission mode is commonly used in telephone networks?,Simplex,Full-duplex,Half-duplex,Duplex,Duplex
407,"In a radio communication system, when one user is speaking, and the other user can't transmit, what mode is being used?",Full-duplex,Simplex,Half-duplex,Duplex,Half-duplex
408,Which transmission mode is generally preferred for short-distance communications due to its lower cost?,Single-mode,Multi-mode,Simplex,Duplex,Multi-mode
409,"Which transmission mode is suitable for applications where continuous two-way communication is necessary, such as telephony?",Simplex,Full-duplex,Half-duplex,Duplex,Duplex
410,"In which transmission mode can data flow in only one direction, without the ability for feedback or response?",Simplex,Full-duplex,Half-duplex,Duplex,Simplex
411,What is a key characteristic of a four-wire circuit in data communications?,Single path for transmission and reception,Separate paths for transmission and reception,Greater susceptibility to noise,Lower cost compared to two-wire circuits,Separate paths for transmission and reception
412,Which type of communication is typically facilitated by a four-wire circuit?,Simplex communication,Half-duplex communication,Multiplex communication,Duplex communication,Duplex communication
413,What advantage does a four-wire circuit offer over a two-wire circuit?,Simultaneous transmission and reception,Lower latency,Reduced cost,Compatibility with older equipment,Simultaneous transmission and reception
414,Which statement describes a characteristic of a two-wire circuit?,Separate paths for transmission and reception,Greater resistance to noise,Single path for transmission and reception,Higher bandwidth compared to four-wire circuits,Single path for transmission and reception
415,What is a drawback of using a four-wire circuit compared to a two-wire circuit?,Lower cost,Greater susceptibility to noise,Simpler installation,Lower data transfer rate,Greater susceptibility to noise
416,Which statement accurately describes the configuration of a two-wire circuit?,Transmit and receive functions share the same path,Separate paths for transmission and reception,Lower cost compared to four-wire circuits,Limited to simplex communication only,Transmit and receive functions share the same path
417,Which type of communication is efficiently facilitated by combining multiple two-wire circuits?,Simplex communication,Half-duplex communication,Multiplex communication,Full-duplex communication,Multiplex communication
418,Which type of communication is typically used with a two-wire circuit where data transmission and reception alternate but not simultaneously?,Full-duplex communication,Half-duplex communication,Simplex communication,Multiplex communication,Half-duplex communication
419,"Which type of communication mode can be achieved with both two-wire and four-wire circuits, but more commonly with four-wire circuits due to their separate transmission and reception paths?",Full-duplex communication,Simplex communication,Half-duplex communication,Multiplex communication,Full-duplex communication
420,What is an advantage of using a two-wire circuit over a four-wire circuit?,Simultaneous transmission and reception,Higher data transfer rate,Greater resistance to noise,Lower cost compared to four-wire circuits,Lower cost compared to four-wire circuits
421,Which characteristic of two-wire circuits makes them preferable for applications where real-time communication is crucial?,Separate paths for transmission and reception,Lower latency,Greater bandwidth,Compatibility with older equipment,Lower latency
422,Which type of communication is typically inefficient with both two-wire and four-wire circuits due to their shared transmission and reception paths?,Full-duplex communication,Half-duplex communication,Simplex communication,Multiplex communication,Simplex communication
423,What is the process of converting encrypted data back into its original form called?,Encryption,Encoding,Hashing,Decryption,Decryption
424,Which term in data communications refers to the protection of data from unauthorized access?,Confidentiality,Integrity,Authentication,Availability,Confidentiality
425,Which cryptographic technique verifies the identity of a user or system?,Encryption,Decryption,Authentication,Hashing,Authentication
426,What cryptographic method is used to verify the authenticity and integrity of a digital message?,Encryption,Digital signature,Key exchange,Hashing,Digital signature
427,"In cryptographic systems, what process involves securely sharing secret keys between parties for secure communication?",Encryption,Decryption,Key exchange,Authentication,Key exchange
428,"Which network security device acts as a barrier between an internal network and external networks, controlling incoming and outgoing traffic based on predetermined security rules?",Router,Switch,Modem,Firewall,Firewall
429,"What term describes a fraudulent attempt to obtain sensitive information such as usernames, passwords, and credit card details by disguising oneself as a trustworthy entity in electronic communication?",Malware,Phishing,Denial of Service,Encryption,Phishing
430,What security technique involves converting data into a scrambled format that can only be read by authorized parties with the appropriate decryption key?,Firewall,Authentication,Encryption,Intrusion Detection System,Encryption
431,What type of cyberattack aims to disrupt the normal functioning of a network or system by overwhelming it with a flood of illegitimate requests or traffic?,Denial of Service,Phishing,Spoofing,Worm,Denial of Service
432,Which security mechanism monitors network traffic for suspicious activities or violations of security policies and alerts administrators of potential threats?,Firewall,Encryption,Antivirus software,Intrusion Detection System,Intrusion Detection System
433,"Which network component facilitates the transmission of data sequentially, one bit at a time, over a communication channel?",LCU (Line Control Unit),FEP (Front-End Processor),Serial Interface,Modem (Modulator-Demodulator),Serial Interface
434,Which network component is responsible for controlling and managing the communication link between a computer or terminal and the network?,LCU (Line Control Unit),FEP (Front-End Processor),Serial Interface,Modem (Modulator-Demodulator),LCU (Line Control Unit)
435,"What network component serves as an intermediary between a host computer and the network, handling tasks such as protocol conversion and data formatting?",LCU (Line Control Unit),FEP (Front-End Processor),Serial Interface,Modem (Modulator-Demodulator),FEP (Front-End Processor)
436,Which network component is used to modulate digital signals into analog signals for transmission over analog communication channels and demodulate received analog signals back into digital form?,LCU (Line Control Unit),FEP (Front-End Processor),Serial Interface,Modem (Modulator-Demodulator),Modem (Modulator-Demodulator)
437,"What network component typically interfaces with the communication lines, handles line signaling, and ensures error-free transmission over the communication channel?",LCU (Line Control Unit),FEP (Front-End Processor),Serial Interface,Modem (Modulator-Demodulator),LCU (Line Control Unit)
438,Which network component combines multiple low-speed input/output lines into a single high-speed line for transmission over a network?,Terminal,Multiplexer,Concentrators,Modem,Multiplexer
439,What network component allows multiple signals to be transmitted simultaneously over a single communication channel by combining them into a single composite signal?,Terminal,Multiplexer,Concentrators,Router,Multiplexer
440,"What network component serves as an endpoint for data transmission, allowing users to interact with the network to send or receive data?",Terminal,Multiplexer,Concentrators,Firewall,Terminal
441,Which network component aggregates data from multiple input/output lines and forwards them to their respective destinations on the network?,Terminal,Multiplexer,Router,Concentrators,Concentrators
442,Which network component provides a user interface to access applications and services on a network?,Multiplexer,Concentrators,Router,Terminal,Terminal
443,Which type of synchronization does not require a common clock signal between sender and receiver and instead uses start and stop bits to delineate data frames?,Synchronous,Asynchronous,Isochronous,Plesiochronous,Asynchronous
444,What type of synchronization is used in systems where the clocks at both ends are nominally the same frequency but may have slight variations?,Synchronous,Asynchronous,Isochronous,Plesiochronous,Plesiochronous
445,"Which type of synchronization ensures that data is transferred at regular intervals with a constant rate, commonly used in real-time applications like audio and video streaming?",Synchronous,Asynchronous,Isochronous,Plesiochronous,Isochronous
446,What type of synchronization relies on a shared clock signal between sender and receiver to coordinate the timing of data transmission?,Synchronous,Asynchronous,Isochronous,Plesiochronous,Synchronous
447,"In which type of synchronization, data transmission does not depend on a fixed time interval and can occur at irregular intervals?",Synchronous,Asynchronous,Isochronous,Plesiochronous,Asynchronous
448,"Which layer of the OSI model is responsible for framing data into frames, addressing, and error detection, ensuring reliable point-to-point communication?",Physical Layer,Data Link Layer,Network Layer,Transport Layer,Data Link Layer
449,"What layer of the OSI model is responsible for logical addressing, routing, and forwarding packets between different networks?",Data Link Layer,Transport Layer,Network Layer,Session Layer,Network Layer
450,"Which layer of the OSI model provides end-to-end error recovery, flow control, and segmentation of data to ensure reliable data transmission?",Network Layer,Data Link Layer,Session Layer,Transport Layer,Transport Layer
451,"What layer of the OSI model deals with the physical transmission of data over a medium, including specifications of cables, connectors, and electrical signals?",Physical Layer,Data Link Layer,Transport Layer,Application Layer,Physical Layer
452,"Which layer of the OSI model handles data translation, encryption, and compression, ensuring that data sent by the application layer of one system can be understood by the application layer of another system?",Application Layer,Transport Layer,Session Layer,Presentation Layer,Presentation Layer
453,"What layer of the OSI model provides network services directly to end-users and application programs, allowing access to network resources and services?",Network Layer,Application Layer,Data Link Layer,Transport Layer,Application Layer
454,"Which layer of the OSI model establishes, manages, and terminates sessions between applications, ensuring reliable communication and synchronization?",Data Link Layer,Presentation Layer,Session Layer,Transport Layer,Session Layer
455,"Which component in System Network Architecture (SNA) represents a collection of devices within a local network segment, providing connectivity to other subarea nodes and network nodes?",Logical Unit,Network Node,Subarea Node,Data Link Control,Subarea Node
456,Which networking technology was commonly used with System Network Architecture (SNA) to establish a token-passing ring topology for data transmission?,Ethernet,Token Ring,FDDI (Fiber Distributed Data Interface),ATM (Asynchronous Transfer Mode),Token Ring
457,In which type of computing environment was System Network Architecture (SNA) originally developed and commonly used?,Personal computers,Mainframe computers,Supercomputers,Mobile devices,Mainframe computers
458,Which protocol is commonly associated with System Network Architecture (SNA) for communication between devices in a network?,TCP/IP,UDP,Synchronous Data Link Control,HTTP,Synchronous Data Link Control
459,Which company developed System Network Architecture (SNA) as a proprietary networking architecture?,IBM,Microsoft,Apple,Cisco,IBM
460,"In System Network Architecture (SNA), what is the term used to represent an end-user device or application in the network?",Network Node,Data Link Control,Subarea Node,Logical Unit,Logical Unit
461,Which protocol is responsible for the addressing and routing of data packets in the TCP/IP architecture?,Transmission Control Protocol (TCP),File Transfer Protocol (FTP),Simple Mail Transfer Protocol (SMTP),Internet Protocol (IP),Internet Protocol (IP)
462,"In the TCP/IP architecture, which layer is responsible for providing network services directly to end-users and application programs?",Application Layer,Transport Layer,Network Layer,Data Link Layer,Application Layer
463,"What are the two main transport layer protocols in the TCP/IP architecture, providing communication services between applications running on different hosts?",Internet Protocol (IP) and Transmission Control Protocol (TCP),Internet Protocol (IP) and User Datagram Protocol (UDP),Transport Control Protocol (TCP) and User Datagram Protocol (UDP),File Transfer Protocol (FTP) and Hypertext Transfer Protocol (HTTP),Transport Control Protocol (TCP) and User Datagram Protocol (UDP)
464,"Which layer of the TCP/IP architecture is responsible for addressing, routing, and fragmenting data packets to be transmitted over the network?",Application Layer,Internet Layer,Transport Layer,Network Interface Layer,Internet Layer
465,What layer of the TCP/IP architecture deals with the physical transmission of data packets over the network medium and includes protocols such as Ethernet and Wi-Fi?,Transport Layer,Internet Layer,Application Layer,Network Interface Layer,Network Interface Layer
466,Which character-oriented protocol uses control characters called flags to indicate the start and end of data frames?,Asynchronous,Bisynchronous,Synchronous,HDLC,Bisynchronous
467,Which character-oriented protocol is widely used in both synchronous and asynchronous communication environments and supports various framing modes and error detection mechanisms?,X.25,Bisynchronous,SDLC (Synchronous Data Link Control),HDLC (High-Level Data Link Control),HDLC (High-Level Data Link Control)
468,Which character encoding scheme is commonly used in character-oriented protocols for representing text characters?,EBCDIC (Extended Binary Coded Decimal Interchange Code),Unicode,ASCII,Baudot code,ASCII
469,"Which character-oriented protocol, developed by IBM, is commonly used in mainframe environments for point-to-point and multi-point communication?",X.25,Bisynchronous,Synchronous Data Link Control,Frame Relay,Synchronous Data Link Control
470,"Which encoding scheme is commonly used in character-oriented protocols for teleprinter communication, representing characters using five bits?",ASCII (American Standard Code for Information Interchange),Baudot code,EBCDIC (Extended Binary Coded Decimal Interchange Code),Unicode,Baudot code
471,"In character-oriented protocols, which type of transmission synchronizes data transmission using clock signals shared between sender and receiver?",Asynchronous,Bisynchronous,Synchronous,HDLC,Synchronous
472,"Which protocol is a widely used bit-oriented protocol that provides both connection-oriented and connectionless communication services, commonly used in point-to-point and multipoint communication environments?",HDLC (High-Level Data Link Control),X.25,PPP (Point-to-Point Protocol),Ethernet,PPP (Point-to-Point Protocol)
473,What bit-oriented protocol operates at the Data Link layer and provides a connection-oriented service for transmitting variable-length data packets known as frames?,HDLC (High-Level Data Link Control),X.25,PPP (Point-to-Point Protocol),Frame Relay,Frame Relay
474,"Which protocol is commonly used for establishing a direct connection between two nodes over a serial link and supports multiple network layer protocols, including IP and IPv6?",HDLC (High-Level Data Link Control),X.25,PPP (Point-to-Point Protocol),Frame Relay,PPP (Point-to-Point Protocol)
475,"Which protocol, although less commonly used today, was one of the earliest packet-switched networking protocols and provided error correction and flow control mechanisms for reliable data transmission?",HDLC (High-Level Data Link Control),X.25,PPP (Point-to-Point Protocol),Frame Relay,X.25
476,What widely used LAN technology operates at the Data Link layer and uses a frame-based protocol for transmitting data packets over local networks?,HDLC (High-Level Data Link Control),X.25,PPP (Point-to-Point Protocol),Ethernet,Ethernet
477,"Which technology is the most widely used for implementing LANs, providing a cost-effective and efficient way to connect devices within a limited geographical area?",Token Ring,FDDI (Fiber Distributed Data Interface),Wi-Fi,Ethernet,Ethernet
478,"Which wireless technology is commonly used to establish LANs, allowing devices to connect to a network without the need for physical cables?",Bluetooth,Zigbee,Wi-Fi,NFC (Near Field Communication),Wi-Fi
479,"Which LAN technology uses a token-passing mechanism to regulate access to the network medium, ensuring fair and orderly data transmission?",Token Ring,Ethernet,Wi-Fi,Bluetooth,Token Ring
480,Which LAN technology uses a bus or star topology and Carrier Sense Multiple Access with Collision Detection (CSMA/CD) for media access control?,Token Ring,Ethernet,FDDI (Fiber Distributed Data Interface),Wi-Fi,Ethernet
481,Which of the following cannot be considered LAN devices?,Switches,Routers,Hubs,Monitor,Monitor
482,"What type of network covers a larger geographic area than a LAN but smaller than a WAN, typically serving a city or metropolitan region?",Local Area Network (LAN),Wide Area Network (WAN),Metropolitan Area Network (MAN),Personal Area Network (PAN),Metropolitan Area Network (MAN)
483,Which technology is commonly used in MANs to provide high-speed data transmission over optical fiber cables?,Ethernet,Fiber Distributed Data Interface (FDDI),Wi-Fi,Token Ring,Fiber Distributed Data Interface (FDDI)
484,"In MANs based on Fiber Distributed Data Interface (FDDI), what topology is commonly used for the physical network layout, ensuring redundancy and fault tolerance?",Ring topology,Bus topology,Star topology,Mesh topology,Ring topology
485,What standardized protocol is commonly used in MANs based on optical fiber technology to provide synchronous data transmission at high speeds?,Ethernet,MPLS (Multiprotocol Label Switching),SONET (Synchronous Optical Networking),WiMAX (Worldwide Interoperability for Microwave Access),SONET (Synchronous Optical Networking)
486,Which type of network covers a large geographical area and connects multiple LANs and MANs together across long distances?,Local Area Network (LAN),Metropolitan Area Network (MAN),Personal Area Network (PAN),Wide Area Network (WAN),Wide Area Network (WAN)
487,"What global network serves as the largest WAN, connecting millions of devices and networks worldwide?",Intranet,Internet,Extranet,Ethernet,Internet
488,"What protocol is commonly used for establishing and maintaining direct connections between devices across a WAN, such as dial-up and leased line connections?",TCP/IP,MPLS (Multiprotocol Label Switching),Point-to-Point Protocol (PPP),ATM (Asynchronous Transfer Mode),Point-to-Point Protocol (PPP)
489,"Which technology is used in WANs to efficiently route data packets based on labels rather than network addresses, providing improved performance and traffic management?",MPLS (Multiprotocol Label Switching),VPN (Virtual Private Network),DSL (Digital Subscriber Line),Frame Relay,MPLS (Multiprotocol Label Switching)
490,"What WAN technology uses packet-switching networks to transmit data packets over wide area networks, providing cost-effective and flexible connectivity options?",ATM (Asynchronous Transfer Mode),ISDN (Integrated Services Digital Network),MPLS (Multiprotocol Label Switching),Frame Relay,Frame Relay
491,"What type of network covers a larger geographical area than a WAN and provides connectivity on a global scale, often utilizing satellite or terrestrial wireless communication technologies?",Local Area Network (LAN),Metropolitan Area Network (MAN),Wide Area Network (WAN),Global Area Network (GAN),Global Area Network (GAN)
492,Which wireless technology is commonly used in Global Area Networks to provide high-speed data connectivity to mobile devices across large geographical areas?,Wi-Fi,4G LTE,Bluetooth,Zigbee,4G LTE
493,What type of communication technology is often employed in Global Area Networks to provide connectivity in remote areas where traditional wired or terrestrial wireless networks are not feasible?,Fiber optic cables,DSL (Digital Subscriber Line),Satellite communication,Microwave communication,Satellite communication
494,What system is often integrated into Global Area Networks to provide location-based services and navigation functionalities on a global scale?,Global Positioning System,Geostationary Orbit Satellites,Low Earth Orbit Satellites,Inertial Navigation Systems,Global Positioning System
495,Which of the following cannot be considered examples of Global Area Networks?,The Internet,Global cellular networks,Satellite communication networks,Peer-to-peer networks,Peer-to-peer networks
496,"What technology provides digital transmission of voice, data, and other services over traditional telephone copper wires?",Broadband Integrated Services Digital Network (B-ISDN),Integrated Services Digital Network (ISDN),Digital Subscriber Line (DSL),Fiber Optic Network,Integrated Services Digital Network (ISDN)
497,What protocol is commonly used in ISDN/B-ISDN networks for multiplexing and switching data at high speeds?,TCP/IP,UDP (User Datagram Protocol),Asynchronous Transfer Mode (ATM),Frame Relay,Asynchronous Transfer Mode (ATM)
498,"In ISDN, which channels are used for data transmission and signaling, respectively?",A-channel and B-channel,B-channel and C-channel,D-channel and E-channel,B-channel and D-channel,B-channel and D-channel
499,"What type of ISDN service provides two B-channels for data transmission and one D-channel for signaling, typically used in small businesses and residential users?",Basic Rate Interface (BRI),Primary Rate Interface (PRI),Narrowband ISDN (N-ISDN),Broadband ISDN (B-ISDN),Basic Rate Interface (BRI)
500,"What extension of ISDN supports higher data rates and a wider range of services, including video conferencing and high-speed internet access?",Basic Rate Interface (BRI),Broadband Integrated Services Digital Network (B-ISDN),Narrowband ISDN (N-ISDN),Primary Rate Interface (PRI),Broadband Integrated Services Digital Network (B-ISDN)
501,What is the typical data rate for each B-channel in an ISDN Basic Rate Interface (BRI) service?,128 kbps,256 kbps,64 kbps,512 kbps,64 kbps
502,What is the modulation index of an FM signal?,The ratio of frequency deviation to modulating signal frequency,The ratio of modulating signal amplitude to frequency deviation,The type of modulation used by the transmitter,The bandwidth of the transmitted signal divided by the modulating signal frequency,The ratio of frequency deviation to modulating signal frequency
503,How does the modulation index of a phase-modulated emission vary with RF carrier frequency?,It increases as the RF carrier frequency increases,It decreases as the RF carrier frequency increases,It varies with the square root of the RF carrier frequency,It does not depend on the RF carrier frequency,It does not depend on the RF carrier frequency
504,What is the modulation index of an FM-phone signal having a maximum frequency deviation of 3000 Hz either side of the carrier frequency when the modulating frequency is 1000 Hz?,3,0.3,3000,1000,3
505,What is the modulation index of an FM-phone signal having a maximum carrier deviation of plus or minus 6 kHz when modulated with a 2 kHz modulating frequency?,6000,3,2000,3-Jan,3
506,What is the deviation ratio of an FM-phone signal having a maximum frequency swing of plus-or-minus 5 kHz when the maximum modulation frequency is 3 kHz?,60,0.167,0.6,1.67,1.67
507,What is the deviation ratio of an FM-phone signal having a maximum frequency swing of plus or minus 7.5 kHz when the maximum modulation frequency is 3.5 kHz?,2.14,0.214,0.47,47,2.14
508,Orthogonal Frequency Division Multiplexing is a technique used for which type of amateur communication?,High-speed digital modes,Extremely low-power contacts,EME,OFDM signals are not allowed on amateur bands,High-speed digital modes
509,What describes Orthogonal Frequency Division Multiplexing?,A frequency modulation technique that uses non-harmonically related frequencies,A bandwidth compression technique using Fourier transforms,"A digital mode for narrow-band, slow-speed transmissions",A digital modulation technique using subcarriers at frequencies chosen to avoid intersymbol interference,A digital modulation technique using subcarriers at frequencies chosen to avoid intersymbol interference
510,What is deviation ratio?,The ratio of the audio modulating frequency to the center carrier frequency,The ratio of the maximum carrier frequency deviation to the highest audio modulating frequency,The ratio of the carrier center frequency to the audio modulating frequency,The ratio of the highest audio modulating frequency to the average audio modulating frequency,The ratio of the maximum carrier frequency deviation to the highest audio modulating frequency
511,What is frequency division multiplexing?,The transmitted signal jumps from band to band at a predetermined rate,"Two or more information streams are merged into a baseband, which then modulates the transmitter",The transmitted signal is divided into packets of information,"Two or more information streams are merged into a digital combiner, which then pulse position modulates the transmitter","Two or more information streams are merged into a baseband, which then modulates the transmitter"
512,What is digital time division multiplexing?,Two or more data streams are assigned to discrete sub-carriers on an FM transmitter,Two or more signals are arranged to share discrete time slots of a data transmission,Two or more data streams share the same channel by transmitting time of transmission as the sub-carrier,Two or more signals are quadrature modulated to increase bandwidth efficiency,Two or more signals are arranged to share discrete time slots of a data transmission
513,How is Forward Error Correction implemented?,By the receiving station repeating each block of three data characters,By transmitting a special algorithm to the receiving station along with the data characters,By transmitting extra data that may be used to detect and correct transmission errors,By varying the frequency shift of the transmitted signal according to a predefined algorithm,By transmitting extra data that may be used to detect and correct transmission errors
514,What is the definition of symbol rate in a digital transmission?,The number of control characters in a message packet,The duration of each bit in a message sent over the air,The rate at which the waveform changes to convey information,The number of characters carried per second by the station-to-station link,The rate at which the waveform changes to convey information
515,Why should phase-shifting of a PSK signal be done at the zero crossing of the RF signal?,To minimize bandwidth,To simplify modulation,To improve carrier suppression,All these choices are correct,To minimize bandwidth
516,What technique minimizes the bandwidth of a PSK31 signal?,Zero-sum character encoding,Reed-Solomon character encoding,Use of sinusoidal data pulses,Use of trapezoidal data pulses,Use of sinusoidal data pulses
517,What is the approximate bandwidth of a 13-WPM International Morse Code transmission?,13 Hz,26 Hz,52 Hz,104 Hz,52 Hz
518,"What is the bandwidth of a 170-hertz shift, 300-baud ASCII transmission?",0.1 Hz,0.3 kHz,0.5 kHz,1.0 kHz,0.5 kHz
519,"What is the bandwidth of a 4800-Hz frequency shift, 9600-baud ASCII FM transmission?",15.36 kHz,9.6 kHz,4.8 kHz,5.76 kHz,15.36 kHz
520,How does ARQ accomplish error correction?,Special binary codes provide automatic correction,Special polynomial codes provide automatic correction,"If errors are detected, redundant data is substituted","If errors are detected, a retransmission is requested","If errors are detected, a retransmission is requested"
521,Which digital code allows only one bit to change between sequential code values?,Binary Coded Decimal Code,Extended Binary Coded Decimal Interchange Code,Excess 3 code,Gray code,Gray code
522,How may data rate be increased without increasing bandwidth?,It is impossible,Increasing analog-to-digital conversion resolution,Using a more efficient digital code,Using forward error correction,Using a more efficient digital code
523,What is the relationship between symbol rate and baud?,They are the same,Baud is twice the symbol rate,Symbol rate is only used for packet-based modes,Baud is only used for RTTY,They are the same
524,What factors affect the bandwidth of a transmitted CW signal?,IF bandwidth and Q,Modulation index and output power,Keying speed and shape factor (rise and fall time),All these choices are correct,Keying speed and shape factor (rise and fall time)
525,Why are received spread spectrum signals resistant to interference?,Signals not using the spread spectrum algorithm are suppressed in the receiver,The high power used by a spread spectrum transmitter keeps its signal from being easily overpowered,The receiver is always equipped with a digital blanker,If interference is detected by the receiver it will signal the transmitter to change frequencies,Signals not using the spread spectrum algorithm are suppressed in the receiver
526,What spread spectrum communications technique uses a high-speed binary bit stream to shift the phase of an RF carrier?,Frequency hopping,Direct sequence,Binary phase-shift keying,Phase compandored spread spectrum,Direct sequence
